Pair_ID	relatedness_score
3	4.197977
3	3.6230311
3	4.3035145
3	4.021588
3	3.3097653
3	3.669753
3	3.248839
3	4.067937
3	4.332235
3	2.6782398
3	3.7811332
3	3.8241768
3	4.0503154
3	4.28815
3	3.4529047
3	2.4800696
3	3.3116903
3	3.1434863
3	3.956254
3	2.751037
3	3.5158143
3	2.302536
3	2.7004685
3	4.1055565
3	2.566965
3	4.0367985
3	4.0711155
3	3.4513645
3	4.1563883
3	4.0999846
3	3.9640794
3	3.8641768
3	3.8945527
3	4.170363
3	3.994337
3	4.391033
3	4.1271677
3	3.887713
3	4.2481008
3	3.9931574
3	3.4250746
3	4.0449185
3	4.1309175
3	4.0198994
3	3.1518912
3	3.8893237
3	3.3249607
3	4.217646
3	4.1822734
3	3.82756
3	3.335915
3	3.6762848
3	4.2850585
3	3.8321304
3	3.591673
3	4.16135
3	4.2409973
3	3.8911486
3	3.9452376
3	3.9673524
3	4.249159
3	3.9778996
3	4.2036395
3	1.2907805
3	3.8986645
3	2.777264
3	3.7231698
3	3.8880568
3	3.7595153
3	3.2199101
3	3.7644658
3	3.2808175
3	3.922627
3	4.1095233
3	2.4307687
3	2.4609718
3	2.8191772
3	2.3160675
3	3.1964254
3	3.1313338
3	2.131187
3	3.8705106
3	3.6899943
3	3.2137203
3	3.4129014
3	3.5417714
3	4.129779
3	3.4547262
3	4.397738
3	4.003539
3	3.3421302
3	4.2290316
3	2.396966
3	3.9994268
3	2.4061723
3	4.3110247
3	4.1237445
3	3.0727308
3	2.2744658
3	3.8793306
3	3.4181938
3	3.6277957
3	3.9781308
3	4.2480035
3	4.2537384
3	4.0137515
3	4.348506
3	3.6031976
3	4.350578
3	3.6367373
3	4.148608
3	2.5257292
3	2.1140664
3	2.3530161
3	2.3829613
3	2.7705612
3	4.0993404
3	4.153571
3	4.0459795
3	1.6270291
3	4.217199
3	4.208567
3	3.9790301
3	4.2913957
3	3.9718695
3	3.8694263
3	4.262119
3	3.416315
3	2.2213345
3	2.867659
3	3.8059435
3	3.262751
3	2.918022
3	3.154654
3	3.9540358
3	4.0654054
3	4.15223
3	3.5288916
3	4.1908507
3	4.2090297
3	3.724352
3	4.228931
3	3.548296
3	3.1733098
3	3.2764497
3	3.7057185
3	3.8684072
3	3.7212
3	3.4806814
3	3.3346395
3	2.160048
3	2.8025982
3	2.39894
3	3.4287992
3	3.724687
3	3.406973
3	4.154905
3	3.9892073
3	4.012467
3	4.2628717
3	4.1935472
3	3.6510592
3	3.1348658
4	3.2519553
4	3.9284525
4	4.018757
4	3.0462892
4	3.8180933
4	4.1315885
4	4.067146
4	4.211852
4	4.03461
4	4.0435495
4	3.335435
4	4.230559
4	3.7043724
4	3.7667308
4	3.9629598
4	3.9278746
4	4.2724857
4	4.1578317
4	4.0278025
4	1.5456682
4	3.2112546
4	3.245566
4	4.187593
4	3.8703108
4	2.5292463
4	3.8068042
4	3.1643252
4	4.0861044
4	1.354711
4	3.9287739
4	3.34476
4	3.7311883
4	3.9605308
4	4.0936284
4	3.824358
4	3.9090152
4	3.7869797
4	4.255338
4	3.9434614
4	3.9606385
4	2.305615
4	2.5797896
4	1.6875795
4	3.0153046
4	3.837891
4	3.5681386
4	2.0576508
4	4.1554284
4	3.2772589
4	3.0581746
4	3.5319314
4	4.252971
4	3.6307821
4	4.142267
4	3.6548328
4	3.9405127
4	3.3239594
4	2.8204718
4	3.5944772
4	4.1897993
4	4.03469
4	3.9594822
4	4.252904
4	3.3514209
4	3.7138762
4	2.6258626
4	4.010885
4	3.7903094
4	3.936407
4	1.9653692
4	2.1869578
4	3.5120196
4	3.186388
4	4.078923
4	1.8655155
4	1.8952291
4	2.106113
4	2.681189
4	4.152702
4	2.8251934
4	3.7436786
4	4.193007
4	3.5644913
4	3.7481923
4	2.2461035
4	1.1127533
4	1.9003767
4	1.1645443
4	2.2556565
4	1.7203944
4	1.5054362
4	3.9994254
4	3.7476692
4	4.120521
4	4.141618
4	3.5351534
4	4.1553936
4	3.2625399
4	3.9210777
4	3.444116
4	4.167382
4	3.1049085
4	1.5539136
4	3.7862387
4	3.375505
4	3.1041374
4	4.033683
4	2.2821612
4	1.1022583
4	1.3017488
4	4.3189535
4	3.7296042
4	3.115563
4	2.9914207
4	2.5724092
4	3.8468065
4	4.250882
4	3.2936358
4	3.4521623
4	4.215391
4	1.3080215
4	1.124597
4	1.122762
4	1.0542538
4	4.068479
4	4.155631
4	4.016896
4	2.4768987
4	3.8774648
4	4.299996
4	3.6528869
4	3.7397652
4	4.042128
4	3.0477018
4	4.118421
4	2.8681011
4	3.9016013
4	4.2679243
4	3.946495
4	4.0662775
4	3.4114838
4	3.9354525
4	1.1792421
4	1.7603029
4	4.0246987
4	3.99546
4	4.0201
4	3.8358002
4	4.087561
4	3.6257148
4	4.2117653
4	3.9553442
4	3.5413022
4	4.24829
4	3.3272452
4	3.727273
4	1.4490534
4	3.6312766
4	3.533162
4	4.1173058
4	4.294839
4	1.2581744
4	1.2678066
4	1.3014934
4	1.9045545
4	3.6605296
4	4.2081485
4	3.5784864
4	4.0580354
4	3.8198466
4	3.4135728
4	3.5627742
4	4.1798873
4	4.180326
4	4.0221014
4	4.366977
4	4.268763
4	4.0359583
4	3.497766
4	4.033622
4	4.2776866
4	3.8581023
4	4.1325955
4	3.5505886
4	4.2517343
4	4.1327133
4	4.1946573
4	4.10981
4	3.744862
4	3.8357015
4	1.2453891
4	1.1220566
4	0.9277872
4	1.3108644
4	1.2116991
4	4.020387
4	2.8069959
4	2.6642709
4	2.6490932
4	3.0392675
4	4.097987
4	3.8478804
4	3.7520947
4	3.492692
4	1.0557878
4	1.2125027
4	3.5946817
4	4.0153823
4	3.745098
4	3.0456052
4	3.8323174
4	4.2005024
4	3.4740047
4	3.8206482
4	4.2320724
4	3.3131847
4	4.122532
4	3.724741
4	3.8323884
4	4.337106
4	3.5167117
4	2.9522538
4	1.557013
4	4.2820883
4	1.554851
4	2.3818707
4	2.0047896
4	2.2476068
4	3.7308517
4	3.852624
4	4.04001
4	0.80159986
4	0.7883552
4	0.81744653
4	4.188251
4	2.8279011
4	4.263624
4	2.7573195
4	3.2476654
4	1.4726483
4	2.4281774
4	3.965898
4	3.9722018
4	3.910594
4	3.0332685
4	3.735035
4	4.1622295
4	4.1788306
4	3.6981459
4	3.8932629
4	3.5377111
4	3.935223
4	4.2718987
4	1.5635172
4	1.1121999
4	1.4647666
4	1.1365008
4	4.242575
4	4.358844
4	4.084266
4	3.2280624
4	3.8847008
4	3.6162715
4	4.0957904
4	3.2848506
4	4.331231
4	4.23436
4	4.1340947
4	4.0116653
4	3.7741446
4	3.1280322
4	3.2384667
4	3.2716522
4	3.131227
4	3.9512935
4	3.7281637
4	4.100582
4	3.6348715
4	1.270486
4	1.67542
4	2.1403928
4	1.095917
4	4.316556
4	4.0166717
4	4.313217
4	3.826129
4	2.2452369
4	4.08868
4	3.622508
4	0.9622778
4	0.8977497
4	4.187583
4	4.0376472
4	4.041049
4	4.1712933
4	4.188076
4	4.0171695
4	3.7483797
4	4.0646396
4	4.089369
4	4.31988
4	4.109967
4	3.9974976
4	3.7488222
4	4.311837
4	3.3107758
4	4.2181897
4	2.2087884
4	3.7849298
4	3.798286
4	1.2632354
4	1.8360187
4	1.9946132
4	3.108976
4	1.4918355
4	2.7483885
4	3.7023973
4	4.310077
4	3.5330014
4	4.07223
4	3.7647047
4	0.7821436
4	1.3838435
4	3.484159
4	3.8884768
4	3.878748
4	3.872992
4	3.1878004
4	3.1670341
4	2.6822362
4	3.826912
4	3.7943172
4	4.151704
4	3.891467
4	4.3273697
4	2.9424253
4	4.3255987
4	4.282397
4	4.179836
4	4.056892
4	4.37695
4	4.184572
4	3.6242585
4	3.8738866
4	3.7928438
4	2.9849834
4	3.6652136
4	4.1743064
4	3.7848997
4	2.15343
4	3.5995884
4	3.115036
4	3.3780017
4	3.9252825
4	3.2633834
4	2.766201
4	2.6368542
4	3.8993282
4	3.8258882
4	4.3341746
4	4.2045474
4	4.087995
4	4.108182
4	2.641408
4	2.808902
4	4.338907
4	4.291809
4	1.6072829
4	4.2558804
4	4.262519
4	1.795106
4	3.6175737
4	2.2434993
4	2.9765902
4	1.9150226
4	4.1509666
4	4.0484014
4	4.2442703
4	4.169522
4	4.272469
4	4.18427
4	4.090531
4	4.2007594
4	3.683197
4	1.4336238
4	1.7245425
4	1.8453822
4	4.1520114
4	4.298801
4	2.8216481
4	3.6906514
4	3.4901872
4	4.203456
4	3.519145
4	4.074329
4	2.840436
4	3.5623164
4	2.4885693
4	3.1916943
4	1.4513922
4	2.100759
4	2.7434459
4	1.5990114
4	1.8003309
4	3.4796314
4	2.7909603
4	4.2609396
4	2.5626621
4	2.886816
4	3.6576743
4	2.735673
4	2.9637775
4	4.202043
4	4.112241
4	4.103218
4	2.8226404
4	4.231506
4	4.232974
4	2.3437545
4	3.0467405
4	3.9156795
4	3.3024688
4	2.3563871
4	2.484745
4	3.0772352
4	4.0310454
4	3.64605
4	2.9510493
4	1.4919845
4	1.1576587
4	3.207827
4	3.9635034
4	2.8678746
4	2.761123
4	4.177892
4	4.133444
4	3.7198439
4	3.9767613
4	4.0526385
4	3.8612437
4	4.0787225
4	3.6720104
4	3.5059652
4	2.8073654
4	3.8462672
4	3.5877624
4	3.6150422
4	3.9992447
4	1.7972921
4	4.0383263
4	4.2413583
4	2.7268357
4	2.799407
4	3.6844792
4	4.1684785
4	4.165715
4	2.0051074
4	1.497847
4	1.4019767
4	4.2648764
4	1.3387604
4	2.1770198
4	2.5864112
4	4.1150217
4	1.4039288
4	1.5871446
4	4.1332836
5	4.099579
5	3.9042034
5	4.1211534
5	3.906395
5	3.7117004
5	3.2312963
5	4.2326894
5	3.9050612
5	3.53966
5	4.1787033
5	4.0932026
5	3.997562
5	2.856022
5	3.9812694
5	4.0109878
5	4.0521092
5	4.0814962
5	3.1690812
5	4.046251
5	3.857463
5	0.89008087
5	0.8625303
5	4.240199
5	4.0868726
5	4.0251865
5	3.74924
5	4.216628
5	4.136883
5	4.0924716
5	3.9278479
5	3.7288136
5	2.4675398
5	1.156291
5	0.88545394
5	4.1608963
5	3.5561056
5	4.171483
5	4.3032
5	4.2917404
5	1.7811717
5	1.6179638
5	4.2481055
5	3.9092398
5	3.9312944
5	1.1846956
5	1.0154318
5	1.0545757
5	4.369647
5	4.21662
5	4.3620567
5	4.2980275
5	3.9507031
5	3.6732907
5	1.1601224
5	4.269877
5	4.3459134
5	1.0944887
5	0.84386766
5	4.0587134
5	3.3927507
5	3.7768025
5	3.6880565
5	3.4431195
5	2.1387355
5	1.6580086
5	2.145784
5	3.7991095
5	0.88097745
5	2.0166898
5	2.511928
5	1.81103
5	4.2381635
5	3.1113515
5	1.1408519
5	1.0855366
5	3.7593002
5	4.2903347
5	1.1276488
5	1.0178641
5	1.1258882
5	3.997332
5	3.9164476
5	4.1642795
5	3.6460915
5	4.062941
5	4.018396
5	4.1534195
5	3.93542
5	1.4239007
5	1.1792817
5	2.4169273
5	3.7348495
5	2.4836807
5	1.3079555
5	2.8276973
5	4.0829487
5	3.438345
5	2.0847645
5	3.1317453
5	4.3304653
5	3.896494
5	3.0924482
5	3.12754
5	1.5587709
5	1.6089733
5	2.735577
5	4.2667174
5	4.144249
5	2.49938
5	3.4181533
5	3.9291782
5	4.3250403
5	3.6516027
5	4.1385865
5	3.8852882
5	3.4136415
5	3.4189854
5	3.519289
5	1.3023487
5	1.7374177
5	4.277671
5	4.319681
5	4.3474336
5	4.0116673
5	3.9574351
5	3.7697096
5	4.281391
5	3.436245
5	4.2538586
5	3.2312586
5	3.76341
5	3.377818
5	4.2409716
5	3.2014785
5	3.3275204
5	2.9893541
5	3.9592853
5	3.1377664
5	3.5688138
5	3.3490515
5	2.9178295
5	4.130331
5	3.9211016
5	4.2204957
5	1.0897108
5	0.97590214
5	1.134582
5	4.1048393
5	3.6852536
5	4.3396735
5	3.53553
5	3.502952
5	3.717677
5	3.5284495
5	4.0564837
5	2.9480798
5	3.8267775
5	3.0519102
5	3.9641871
5	3.4087758
5	3.2289927
5	4.155894
5	4.2166247
5	3.398085
5	4.147434
5	3.840292
5	3.2905278
5	3.7279243
5	2.8245854
5	3.822363
5	4.0952053
5	4.338295
5	3.8679852
5	4.152914
5	3.5962372
5	1.8860314
5	3.1986544
5	4.2431235
5	2.2096224
5	1.7367234
5	3.7191753
5	4.2251124
5	4.25667
5	3.578556
5	3.2502291
5	3.5258298
5	3.8107462
5	3.954389
5	4.0869346
5	4.239989
5	2.0233521
5	3.2857537
5	3.878151
5	4.027209
5	3.546411
5	3.7537756
5	3.5525913
5	4.0445294
5	4.0516734
5	1.2401514
5	1.4949763
5	1.2603643
5	0.9001827
5	4.046767
5	4.3047266
5	3.2908278
5	4.2400703
5	3.2412746
5	2.0751638
5	3.659204
5	4.0578265
5	3.828464
5	4.151448
5	4.3361335
5	3.83568
5	4.1572256
5	3.3917184
5	3.5015917
5	3.104587
5	3.7585487
5	3.5747814
5	4.3838086
5	1.1773379
5	1.3764867
5	3.9153337
5	4.217485
5	4.1645875
5	4.1889763
5	4.142362
5	4.1213217
5	3.6056385
5	3.6452136
5	3.3785276
5	4.214437
5	1.0408851
5	4.136028
5	3.5481763
5	3.41678
5	3.0653563
5	2.1016035
5	4.1864223
5	4.046912
5	3.510024
5	4.0672464
5	3.4453487
5	4.0698843
5	4.1309543
5	4.3858027
5	4.3320923
5	4.36339
5	3.9936247
5	4.034347
5	1.2571539
5	1.1783131
5	1.6755532
5	1.3944744
5	1.9585838
5	3.705121
5	4.185346
5	4.201966
5	3.9120088
5	2.906162
5	3.2458668
5	2.6227384
5	3.7798157
5	1.2254373
5	1.6908782
5	2.1912117
5	1.1131837
5	4.188565
5	4.3263154
5	4.216554
5	4.379813
5	4.240694
5	3.9278655
5	3.7255168
5	4.24
5	4.1177835
5	2.3159804
5	2.958476
5	4.226248
5	4.189554
5	2.238141
5	1.1482024
5	4.074504
5	1.259203
5	3.8134055
5	3.6605573
5	4.087451
5	4.230027
5	3.1802433
5	2.8260024
5	3.06843
5	3.1149583
5	4.1115494
5	3.8022227
5	2.821391
5	3.1408315
5	4.170789
5	4.2809234
5	4.215048
5	4.0237846
5	3.6810732
5	4.008193
5	1.269058
5	2.8993583
5	4.38214
5	3.8382716
5	4.07628
5	2.384743
5	3.958974
5	2.6165242
5	3.919187
5	3.6507382
5	3.6871948
5	4.1301265
5	3.6035833
5	3.6895728
5	4.1591487
5	4.055266
5	3.804482
5	3.9722333
5	4.1479754
5	4.0783844
5	3.9901447
5	1.3108664
5	3.8889322
5	4.048525
5	4.007512
5	3.3947735
5	4.0441117
5	4.206209
5	4.0207925
5	3.9776168
5	3.5263028
5	3.977325
5	4.067033
5	3.8142438
5	3.048214
5	4.341133
5	3.8769374
5	3.319674
5	2.7882628
5	3.6993742
5	3.792181
5	3.4927545
5	3.9862862
5	3.4736514
5	3.4810376
5	3.9064202
5	3.383716
5	2.6781054
5	1.5149932
5	4.1133795
5	2.4491372
5	3.6276836
5	1.5820359
5	1.4776937
5	3.1441693
5	3.7085528
5	4.025842
5	1.1136882
5	0.86606383
5	1.2774059
5	4.087302
5	4.124526
5	3.9464731
5	4.3308277
5	4.0838046
5	3.7206998
5	3.013608
5	3.0408916
5	1.3264383
5	3.5274153
5	3.7431912
5	4.4128227
5	4.195053
5	3.5468378
5	4.136584
5	3.9146705
5	3.1979465
5	3.664084
5	3.879506
5	3.6479301
5	3.8154616
5	4.2549605
5	3.888505
5	4.196943
5	1.9207307
5	4.1864686
5	3.2063465
5	3.959364
5	4.156573
5	4.0707994
5	3.750373
5	4.1782346
5	1.4367392
5	1.219398
5	1.5429007
5	4.1625743
5	4.087427
5	3.7739968
5	3.9596415
5	3.977748
5	3.787427
5	4.0384755
5	4.0721736
5	3.495448
5	3.656721
5	4.3096857
5	4.2066317
5	3.9585109
5	4.106555
5	4.211087
5	4.3486357
5	4.162287
5	3.8978276
5	4.2801666
5	4.394275
5	4.0807447
5	1.1455803
5	1.593496
5	2.02414
5	3.9662514
5	3.8033247
5	2.3860326
5	3.9653974
5	3.7280488
5	3.950564
5	4.3683715
5	1.9279668
5	4.094402
5	3.6710677
5	1.042578
5	4.0658035
5	4.192181
5	2.0105884
5	1.6689279
5	3.9470916
5	3.8102403
5	4.0232725
5	4.1669893
5	4.0597067
5	4.2209706
5	3.827775
5	4.506102
5	3.3985834
5	4.4320326
5	4.190377
5	3.897551
5	3.4887505
5	4.0343075
5	4.034328
5	3.945735
5	3.1703427
5	4.198911
5	3.238741
5	4.325591
5	1.6112549
5	1.3918359
5	1.1995002
5	4.30766
5	4.212632
5	3.8509808
5	4.2951145
5	3.6206412
5	4.061884
5	4.2107234
5	4.2605305
5	4.300492
5	3.5217671
5	4.119763
5	4.0780063
5	4.005461
6	3.8458104
6	4.329934
6	3.7875571
6	3.6287713
6	3.420661
6	3.1802793
6	3.1024165
6	2.227332
6	3.0989041
6	3.3427362
6	3.3026376
6	3.450159
6	4.090172
6	3.7287993
6	3.570396
6	4.1129675
6	3.4777865
6	3.9627218
6	3.7945728
6	3.5142808
6	4.1636825
6	3.425343
6	4.118415
6	3.47401
6	3.5521703
6	2.935174
6	2.7882829
6	3.5913005
6	2.8730354
6	4.246214
6	4.017365
6	4.118999
6	3.962286
6	4.0725923
6	3.8727026
6	3.6282887
6	2.8284717
6	3.1935558
6	2.7604775
6	3.2734528
6	3.9692721
6	3.899199
6	2.680941
6	4.0385528
6	2.9475942
6	2.8194914
6	3.5252357
6	3.4780025
6	3.761561
6	4.080753
6	4.1758657
6	3.865398
6	3.2560225
6	3.128089
6	2.548153
6	2.6694858
6	4.49155
6	4.043999
6	3.7994623
6	3.7969995
6	3.4260616
6	2.7446198
6	3.4209728
6	3.9137282
6	4.0641727
6	3.5393085
6	4.209011
6	3.58821
6	3.7602587
6	3.8468204
6	3.067957
6	2.4775548
6	4.059871
6	4.0817814
6	3.2872972
6	3.7632308
6	3.4191508
6	2.641475
6	2.0260515
6	4.1893563
6	3.4466934
6	3.483982
6	4.328969
6	3.3633747
6	4.030173
6	4.098562
6	3.7263694
6	4.384944
6	3.6642876
6	3.9430923
6	3.286254
6	3.177759
6	3.575378
6	1.6054095
6	3.9889107
6	3.8335571
6	3.3145318
6	2.8677568
6	3.9854617
6	2.6901011
6	3.9162054
6	4.0498385
6	4.125792
6	4.4269547
6	3.0415473
6	4.033272
6	4.0473733
6	4.223796
6	2.6981316
6	3.2601466
6	3.494319
6	2.3004627
6	3.184129
6	2.2805567
6	2.166113
6	4.142822
6	4.4063005
6	4.2977734
6	4.111286
6	4.3200088
6	3.7960339
6	2.850897
6	4.1834097
6	3.607185
6	4.2118278
6	3.8722434
6	4.1660047
6	3.3656402
6	4.0816545
6	4.053175
6	3.8379211
6	3.876186
6	2.6866255
6	3.9239893
6	3.523642
6	3.4702878
6	4.1358724
6	3.6755266
6	4.037117
6	3.5908155
6	4.201832
6	3.9980655
6	3.1929712
6	2.4745765
6	2.8891244
6	3.2294712
6	3.888865
6	3.9709992
6	2.9845154
6	3.3904157
6	3.4548821
6	3.6888013
6	3.7652578
6	3.7358832
6	3.9813552
6	2.6037025
6	2.6218953
6	1.8733414
6	3.5453324
6	3.762772
6	3.5945358
6	4.1821575
6	3.7637758
6	3.829619
6	3.568159
6	3.5373473
6	3.9746761
6	4.204855
6	3.6073914
6	3.9224224
6	4.0858417
6	2.7878714
6	2.9187493
6	3.8313808
6	3.3567295
6	3.4600496
6	4.3168526
6	2.9683142
6	3.1194963
6	3.5041094
6	4.031514
6	3.6876235
6	2.3365111
6	2.5609212
6	4.226639
6	3.8882647
6	4.2092133
6	3.8535743
6	3.9173884
6	4.000292
6	3.4170952
6	2.845162
6	3.1118479
6	2.5844193
6	2.380622
6	4.189765
6	3.8700547
6	3.9560513
6	2.8842998
6	2.531968
6	3.9259267
6	3.140554
6	4.344045
6	3.5654492
6	2.9554572
6	2.2841482
6	2.697524
6	3.9011621
6	3.759944
6	4.269558
6	4.2362714
6	3.6278849
6	3.7038312
6	3.821495
6	4.1360993
6	2.2610514
6	3.4409008
6	3.6347342
6	3.8354082
6	3.471161
6	3.8186598
6	4.123573
6	3.9312968
6	3.6883264
6	3.6433468
6	2.823535
6	3.4063678
6	3.0894268
6	4.1106915
6	3.6349163
6	2.5961757
6	4.0497437
6	3.96947
6	3.5867858
6	3.817111
6	3.6949
6	3.7775002
6	4.2401905
6	3.9660335
6	3.207753
6	3.2886982
6	4.040022
6	3.7137976
6	4.132848
6	2.8687453
6	3.6377687
6	4.3405046
6	2.8413653
6	3.9430833
6	3.0519094
6	4.0403814
6	3.2453284
6	3.6517434
6	3.4249883
6	4.032252
6	3.9116216
6	2.1706586
6	2.3286998
6	3.0189924
6	3.3001137
6	3.1508176
6	4.1724734
6	3.9885082
6	3.7429333
6	2.636967
6	3.7054925
6	3.921399
6	3.5364952
6	4.1350446
6	3.7835703
6	3.7896938
6	3.8535624
6	2.826902
6	4.0404224
6	4.0762253
6	3.9890752
6	4.11938
6	3.3741446
6	2.7017627
6	3.2902198
6	3.4859438
6	2.9426146
6	3.058807
6	3.947165
6	1.982881
6	4.180189
6	4.1991024
6	4.038982
6	2.5573034
6	3.9267097
6	3.3312335
6	3.7602706
6	3.481145
6	4.0306244
6	3.944211
6	3.9722648
6	3.4489312
6	4.100364
6	4.109185
6	3.5284
6	3.3357377
6	4.319331
6	4.232989
6	4.024358
6	4.0697207
6	3.6940823
6	3.852367
6	3.9044232
6	3.5971394
6	3.3317385
6	4.2345595
6	4.376073
6	4.3773365
6	3.6455603
6	4.0490065
6	4.0884414
6	3.5355592
6	2.8962984
6	2.7080812
6	3.2528162
6	3.7950926
6	4.3445177
6	4.211257
6	1.786194
6	2.102735
6	2.8137748
6	3.5466275
6	3.794197
6	3.529592
6	4.0310607
6	3.8557734
6	4.1473722
6	4.131733
6	3.1952963
6	3.6217532
6	4.311416
6	3.9333868
6	3.3199124
6	3.2425451
6	4.1404705
6	4.2155194
6	3.733572
6	4.152557
6	3.8538127
6	3.7170434
6	3.0186522
6	3.3876872
6	4.1789875
6	3.9159584
6	4.1282115
6	3.486301
6	3.3210874
6	3.5428839
6	3.5133934
6	4.0827117
6	4.141986
6	4.3696356
6	3.9445558
6	3.9533587
6	4.0210605
6	3.1425583
6	3.7327838
6	2.9181871
6	2.8168
6	4.113382
6	3.9090233
6	4.0386133
6	3.8737726
6	3.564692
6	3.844431
6	3.9862332
6	4.214605
6	3.9253569
6	4.291365
6	4.006761
6	4.00228
6	4.238972
6	3.8394895
6	3.6252284
6	3.8157444
6	2.7249203
6	2.965072
6	4.241582
6	4.161015
6	3.9737892
6	3.5240526
6	4.333268
6	3.6906605
6	2.79744
6	4.296241
6	4.0394077
6	2.5135665
6	3.7970128
6	2.316733
6	2.1664016
6	2.98379
6	3.5890694
6	3.4014997
6	3.117256
6	2.977354
6	4.214503
6	4.163438
6	3.102635
6	3.5986104
6	3.398785
6	3.0350847
6	3.7759895
6	4.191006
6	4.111829
6	2.047261
6	1.8351328
6	2.152422
6	2.3135505
6	4.299289
6	3.7420602
6	3.8781118
6	2.7380118
6	2.9112496
6	2.035461
6	4.2300205
6	4.211688
6	4.2897997
6	4.287465
6	4.068889
6	4.1856065
6	4.1354766
6	3.926044
6	3.3382401
6	4.0071487
6	4.0282917
6	3.6962948
6	3.3461108
6	4.20142
6	3.5472226
6	4.120234
6	3.8162456
6	3.3721642
6	3.8366437
6	4.0972204
6	3.9590063
6	3.8813624
6	4.2529035
6	2.9503694
6	2.2849288
6	2.5707412
6	3.8708858
6	2.8662958
6	3.705966
6	3.4891734
6	3.5079875
6	3.726499
6	4.0446286
6	3.3378491
6	3.69841
6	3.5897417
6	3.83922
6	3.0383573
6	3.812573
6	4.3424606
6	4.1330247
6	2.7928586
6	3.3348846
6	4.3439236
6	4.0904574
6	4.2445335
6	4.459518
6	4.3921723
6	2.941321
6	2.7106586
6	2.83295
6	3.889361
6	2.866311
6	2.5484018
6	2.3248777
6	3.1308608
6	2.410062
6	4.119223
6	2.9153826
6	3.8342285
6	4.047085
6	3.1182404
6	3.8046093
6	3.954451
6	3.8939056
6	4.0497065
6	3.200336
6	2.3410234
6	2.4742596
6	2.398717
6	2.8187819
6	3.6255455
6	4.0114684
6	4.1806617
7	3.3916116
7	4.0096917
7	3.531705
7	4.1963
7	4.0669255
7	4.1284266
7	3.7758641
7	1.7074121
7	2.0977046
7	3.9931998
7	4.3595877
7	3.6416297
7	4.293854
7	3.975339
7	4.3410482
7	3.2398715
7	3.7528267
7	4.29437
7	3.998417
7	2.454803
7	3.0111365
7	3.6251469
7	3.4784527
7	3.765215
7	3.8513017
7	3.3894715
7	2.8898015
7	3.3383303
7	2.6417577
7	3.946919
7	3.7859583
7	3.8813372
7	3.6320448
7	4.153324
7	3.9501815
7	1.8144963
7	2.3972049
7	2.463841
7	2.406188
7	4.282366
7	3.7611008
7	2.980055
7	2.516439
7	3.9407058
7	4.2250614
7	4.0422273
7	4.1858153
7	3.9989839
7	4.09082
7	2.904532
7	3.962072
7	3.7099123
7	4.399984
7	4.241265
7	4.2584853
7	3.6743436
7	4.049403
7	4.1275096
7	3.1917405
7	3.519526
7	4.270806
7	4.2419806
7	4.177778
7	3.1934075
7	4.2335505
7	4.1663656
7	4.1819835
7	3.8281317
7	3.4414434
7	3.875836
7	4.0176415
7	3.9883227
7	4.1995735
7	4.088792
7	3.4836688
7	3.8797078
7	3.633967
7	3.7224464
7	2.2724762
7	4.0390496
7	3.5790014
7	3.3026133
7	4.1545634
7	3.9466524
7	3.3566732
7	4.1917205
7	3.6733198
7	2.7569165
7	2.321619
7	3.9079986
7	4.075655
7	3.634334
7	3.803987
7	4.186457
7	4.136519
7	2.5977278
7	3.7464428
7	2.4845715
7	3.7701712
7	3.8040657
7	4.064138
7	4.1618195
7	3.666439
7	3.4986515
7	3.3450098
7	1.1173177
7	1.3708588
7	1.7406094
7	1.788713
7	1.4836702
7	4.131723
7	3.951995
7	4.2345967
7	2.6665163
7	3.3567352
7	3.534649
7	2.833365
7	3.8279629
7	2.954123
7	4.1601505
7	2.4301882
7	4.0760636
7	4.1297092
7	3.9736962
7	3.4083056
7	3.6492262
7	3.8875713
7	3.4224029
7	2.2825446
7	2.2034035
7	3.9570885
7	4.0704074
7	3.4577632
7	4.131637
7	3.8282394
7	3.742371
7	3.8809614
7	3.1066623
7	1.8180416
7	2.593247
7	1.7467487
7	3.3961706
7	3.3425221
7	3.9942117
7	4.029553
7	3.3967648
7	3.5992742
7	4.035186
7	3.7680721
7	2.0599585
7	2.8916116
7	2.9713473
7	3.266591
7	4.003463
7	3.9171658
7	3.5925498
7	3.6250286
7	3.774972
7	4.1421843
7	2.250875
7	2.7521586
7	4.0312095
7	4.129652
7	4.1354637
7	3.9240541
7	2.5806227
7	2.7510118
7	3.0695467
7	3.9277601
7	4.054793
7	3.7828522
7	3.3516707
7	3.1526732
7	4.149913
7	4.1002507
7	3.9581342
7	4.152104
7	3.998551
7	4.2261696
7	3.9846063
7	3.2974372
7	3.638484
7	3.7584271
7	3.9036007
7	3.7968726
7	4.0958405
7	3.5898771
7	3.2517323
7	2.5967526
7	3.957717
7	3.7163253
7	3.4559112
7	4.3192563
7	4.3019447
7	4.30266
7	3.112019
7	2.2312222
7	2.9091763
7	3.792994
7	2.772801
7	2.5706644
7	3.2903776
7	3.03267
7	3.7343779
7	2.6172004
7	4.194766
7	4.058748
7	3.5290866
7	3.5893846
7	3.8285007
7	2.488305
7	3.866228
7	3.8674965
7	2.6548014
7	3.942831
7	3.5144334
7	3.8447165
7	3.1521173
7	3.913663
7	3.6087046
7	4.055829
7	3.54326
7	3.5953264
7	3.8977132
